contrat_id,client_id,produit_id,type_produit,date_souscription,date_effet,date_echeance,prime_mensuelle,capital_assure,franchise,statut,mode_paiement,loaded_at
CTR_001558,CLI_000644,PROD_Habitation_01,Habitation,2024-02-23,2024-02-23,2027-02-07,74.3,208055.98,300,Actif,Prélèvement,2026-02-15 18:34:21.306923
CTR_001559,CLI_000644,PROD_Épargne_05,Épargne,2023-05-04,2023-05-04,2028-04-07,157.04,84741.6,0,Actif,Virement,2026-02-15 18:34:21.307152
CTR_001560,CLI_000645,PROD_Vie_05,Vie,2024-11-29,2024-11-29,2025-11-24,178.96,491891.99,0,Actif,Carte,2026-02-15 18:34:21.307935
CTR_001561,CLI_000645,PROD_Vie_03,Vie,2023-11-28,2023-11-28,2028-11-01,234.71,468722.13,0,Actif,Carte,2026-02-15 18:34:21.308123
CTR_001562,CLI_000645,PROD_Habitation_01,Habitation,2023-01-03,2023-01-03,2023-12-29,95.07,168268.83,500,Actif,Prélèvement,2026-02-15 18:34:21.308300
CTR_001563,CLI_000646,PROD_Auto_04,Auto,2024-03-14,2024-03-14,2029-02-16,145.25,41371.61,1000,Actif,Carte,2026-02-15 18:34:21.308889
CTR_001564,CLI_000646,PROD_Vie_05,Vie,2023-11-27,2023-11-27,2026-11-11,106.37,50846.89,0,Actif,Carte,2026-02-15 18:34:21.309082
CTR_001565,CLI_000646,PROD_Habitation_02,Habitation,2024-04-30,2024-04-30,2028-04-09,57.21,58196.13,300,Actif,Virement,2026-02-15 18:34:21.309451
CTR_001566,CLI_000646,PROD_Habitation_04,Habitation,2024-02-25,2024-02-25,2028-02-04,23.22,69260.1,300,Actif,Prélèvement,2026-02-15 18:34:21.309639
CTR_001567,CLI_000647,PROD_Épargne_02,Épargne,2024-03-14,2024-03-14,2025-03-09,557.54,10615.59,0,Actif,Prélèvement,2026-02-15 18:34:21.310172
CTR_001568,CLI_000647,PROD_Épargne_05,Épargne,2024-03-09,2024-03-09,2027-02-22,711.92,33935.71,0,Actif,Carte,2026-02-15 18:34:21.310340
CTR_001569,CLI_000648,PROD_Habitation_03,Habitation,2024-11-20,2024-11-20,2025-11-15,78.38,240235.6,500,Résilié,Carte,2026-02-15 18:34:21.310733
CTR_001570,CLI_000648,PROD_Épargne_04,Épargne,2024-09-26,2024-09-26,2026-09-16,256.78,42757.01,0,Résilié,Prélèvement,2026-02-15 18:34:21.310902
CTR_001571,CLI_000649,PROD_Épargne_01,Épargne,2024-10-04,2024-10-04,2029-09-08,130.57,16729.52,0,Actif,Virement,2026-02-15 18:34:21.311446
CTR_001572,CLI_000650,PROD_Auto_02,Auto,2024-07-16,2024-07-16,2025-07-11,78.64,32905.38,200,Actif,Carte,2026-02-15 18:34:21.311878
CTR_001573,CLI_000651,PROD_Habitation_02,Habitation,2024-06-19,2024-06-19,2029-05-24,33.13,58277.27,300,Actif,Prélèvement,2026-02-15 18:34:21.312247
CTR_001574,CLI_000651,PROD_Auto_02,Auto,2024-03-20,2024-03-20,2028-02-28,50.09,26256.24,300,Actif,Carte,2026-02-15 18:34:21.312423
CTR_001575,CLI_000652,PROD_Santé_05,Santé,2023-10-04,2023-10-04,2028-09-07,197.4,0.0,0,Actif,Prélèvement,2026-02-15 18:34:21.312941
CTR_001576,CLI_000653,PROD_Vie_04,Vie,2024-02-26,2024-02-26,2025-02-20,360.44,146966.17,0,Actif,Carte,2026-02-15 18:34:21.313503
CTR_001577,CLI_000654,PROD_Épargne_04,Épargne,2024-09-19,2024-09-19,2026-09-09,711.17,56381.01,0,Résilié,Prélèvement,2026-02-15 18:34:21.314057
CTR_001578,CLI_000654,PROD_Habitation_02,Habitation,2024-09-19,2024-09-19,2027-09-04,65.87,123255.15,300,Actif,Virement,2026-02-15 18:34:21.314239
CTR_001579,CLI_000654,PROD_Habitation_02,Habitation,2024-10-04,2024-10-04,2028-09-13,84.51,107489.68,300,Actif,Prélèvement,2026-02-15 18:34:21.314418
CTR_001580,CLI_000655,PROD_Vie_04,Vie,2023-02-23,2023-02-23,2025-02-12,268.25,240591.29,0,Actif,Carte,2026-02-15 18:34:21.314923
CTR_001581,CLI_000655,PROD_Auto_03,Auto,2024-07-03,2024-07-03,2027-06-18,95.4,45334.29,300,Résilié,Carte,2026-02-15 18:34:21.315036
CTR_001582,CLI_000655,PROD_Auto_04,Auto,2023-05-03,2023-05-03,2028-04-06,121.36,46493.59,200,Actif,Prélèvement,2026-02-15 18:34:21.315133
CTR_001583,CLI_000655,PROD_Habitation_02,Habitation,2024-07-28,2024-07-28,2026-07-18,24.76,235831.08,300,Actif,Virement,2026-02-15 18:34:21.315260
CTR_001584,CLI_000656,PROD_Auto_02,Auto,2024-12-29,2024-12-29,2025-12-24,84.97,10173.38,500,Actif,Virement,2026-02-15 18:34:21.315695
CTR_001585,CLI_000657,PROD_Épargne_02,Épargne,2024-11-26,2024-11-26,2026-11-16,818.6,94386.17,0,Actif,Carte,2026-02-15 18:34:21.316185
CTR_001586,CLI_000658,PROD_Épargne_02,Épargne,2023-05-20,2023-05-20,2026-05-04,441.01,31409.58,0,Actif,Virement,2026-02-15 18:34:21.316716
CTR_001587,CLI_000658,PROD_Santé_03,Santé,2022-12-13,2022-12-13,2025-11-27,81.97,0.0,0,Actif,Virement,2026-02-15 18:34:21.316823
CTR_001588,CLI_000658,PROD_Épargne_02,Épargne,2024-04-21,2024-04-21,2025-04-16,890.77,38072.32,0,Actif,Virement,2026-02-15 18:34:21.316922
CTR_001589,CLI_000658,PROD_Habitation_05,Habitation,2024-09-18,2024-09-18,2027-09-03,91.74,63492.34,1000,Résilié,Virement,2026-02-15 18:34:21.317071
CTR_001590,CLI_000659,PROD_Auto_05,Auto,2024-09-17,2024-09-17,2027-09-02,75.95,48058.24,500,Actif,Prélèvement,2026-02-15 18:34:21.317605
CTR_001591,CLI_000659,PROD_Épargne_03,Épargne,2024-06-25,2024-06-25,2025-06-20,789.79,75646.21,0,Actif,Virement,2026-02-15 18:34:21.317780
CTR_001592,CLI_000659,PROD_Santé_02,Santé,2024-10-16,2024-10-16,2029-09-20,118.34,0.0,0,Actif,Virement,2026-02-15 18:34:21.317938
CTR_001593,CLI_000659,PROD_Habitation_05,Habitation,2024-06-11,2024-06-11,2027-05-27,30.48,50497.05,300,Actif,Carte,2026-02-15 18:34:21.318059
CTR_001594,CLI_000660,PROD_Vie_03,Vie,2024-09-04,2024-09-04,2026-08-25,367.61,367648.64,0,Actif,Prélèvement,2026-02-15 18:34:21.318451
CTR_001595,CLI_000660,PROD_Vie_03,Vie,2024-09-06,2024-09-06,2029-08-11,176.56,464769.45,0,Actif,Virement,2026-02-15 18:34:21.318899
CTR_001596,CLI_000661,PROD_Auto_05,Auto,2024-07-02,2024-07-02,2026-06-22,120.24,18153.89,300,Actif,Prélèvement,2026-02-15 18:34:21.320196
CTR_001597,CLI_000662,PROD_Santé_01,Santé,2023-08-23,2023-08-23,2025-08-12,125.93,0.0,0,Résilié,Virement,2026-02-15 18:34:21.321236
CTR_001598,CLI_000662,PROD_Épargne_03,Épargne,2023-11-17,2023-11-17,2027-10-27,927.73,69887.33,0,Actif,Prélèvement,2026-02-15 18:34:21.322499
CTR_001599,CLI_000663,PROD_Habitation_04,Habitation,2023-06-18,2023-06-18,2024-06-12,76.41,263947.38,300,Actif,Virement,2026-02-15 18:34:21.324331
CTR_001600,CLI_000663,PROD_Habitation_05,Habitation,2023-10-13,2023-10-13,2027-09-22,36.35,288614.39,300,Actif,Virement,2026-02-15 18:34:21.324898
CTR_001601,CLI_000663,PROD_Auto_03,Auto,2023-09-08,2023-09-08,2026-08-23,124.62,16929.46,1000,Actif,Virement,2026-02-15 18:34:21.325215
CTR_001602,CLI_000663,PROD_Auto_03,Auto,2023-06-22,2023-06-22,2026-06-06,112.51,31753.11,500,Actif,Carte,2026-02-15 18:34:21.325442
CTR_001603,CLI_000664,PROD_Vie_02,Vie,2024-02-05,2024-02-05,2026-01-25,206.05,227875.62,0,Actif,Virement,2026-02-15 18:34:21.326228
CTR_001604,CLI_000665,PROD_Habitation_01,Habitation,2024-11-12,2024-11-12,2029-10-17,25.27,152394.55,300,Actif,Carte,2026-02-15 18:34:21.326636
CTR_001605,CLI_000666,PROD_Santé_02,Santé,2024-11-30,2024-11-30,2027-11-15,176.84,0.0,0,Actif,Carte,2026-02-15 18:34:21.327153
CTR_001606,CLI_000666,PROD_Habitation_05,Habitation,2024-09-30,2024-09-30,2026-09-20,99.06,58462.03,300,Actif,Prélèvement,2026-02-15 18:34:21.327319
CTR_001607,CLI_000667,PROD_Auto_03,Auto,2024-10-29,2024-10-29,2029-10-03,79.98,23097.32,300,Résilié,Virement,2026-02-15 18:34:21.327886
CTR_001608,CLI_000667,PROD_Santé_02,Santé,2024-10-02,2024-10-02,2025-09-27,185.56,0.0,0,Résilié,Carte,2026-02-15 18:34:21.328084
CTR_001609,CLI_000667,PROD_Vie_02,Vie,2024-12-29,2024-12-29,2027-12-14,443.89,358941.58,0,Actif,Carte,2026-02-15 18:34:21.328279
CTR_001610,CLI_000667,PROD_Santé_02,Santé,2024-12-18,2024-12-18,2028-11-27,131.74,0.0,0,Actif,Carte,2026-02-15 18:34:21.328440
CTR_001611,CLI_000668,PROD_Vie_01,Vie,2024-08-04,2024-08-04,2025-07-30,489.16,214058.26,0,Résilié,Carte,2026-02-15 18:34:21.328903
CTR_001612,CLI_000669,PROD_Habitation_03,Habitation,2024-07-27,2024-07-27,2027-07-12,20.06,83483.59,500,Résilié,Prélèvement,2026-02-15 18:34:21.329326
CTR_001613,CLI_000669,PROD_Santé_02,Santé,2024-12-26,2024-12-26,2026-12-16,152.96,0.0,0,Résilié,Virement,2026-02-15 18:34:21.329515
CTR_001614,CLI_000669,PROD_Habitation_04,Habitation,2023-01-30,2023-01-30,2028-01-04,99.85,247713.5,500,Actif,Virement,2026-02-15 18:34:21.329740
CTR_001615,CLI_000670,PROD_Habitation_05,Habitation,2023-11-01,2023-11-01,2027-10-11,78.81,164188.62,500,Actif,Prélèvement,2026-02-15 18:34:21.330280
CTR_001616,CLI_000670,PROD_Auto_05,Auto,2023-12-31,2023-12-31,2025-12-20,59.78,22496.13,200,Résilié,Carte,2026-02-15 18:34:21.330485
CTR_001617,CLI_000670,PROD_Vie_05,Vie,2024-09-11,2024-09-11,2029-08-16,331.95,339876.63,0,Résilié,Virement,2026-02-15 18:34:21.330635
CTR_001618,CLI_000671,PROD_Vie_05,Vie,2024-09-02,2024-09-02,2026-08-23,180.71,291624.82,0,Actif,Virement,2026-02-15 18:34:21.331154
CTR_001619,CLI_000671,PROD_Santé_01,Santé,2024-02-12,2024-02-12,2027-01-27,55.79,0.0,0,Actif,Prélèvement,2026-02-15 18:34:21.331350
CTR_001620,CLI_000671,PROD_Habitation_03,Habitation,2024-11-10,2024-11-10,2029-10-15,71.24,116702.72,500,Actif,Carte,2026-02-15 18:34:21.331514
CTR_001621,CLI_000671,PROD_Auto_05,Auto,2024-02-12,2024-02-12,2026-02-01,86.14,17905.77,300,Actif,Prélèvement,2026-02-15 18:34:21.331737
CTR_001622,CLI_000672,PROD_Auto_04,Auto,2024-09-30,2024-09-30,2028-09-09,123.51,20576.2,300,Actif,Carte,2026-02-15 18:34:21.332258
CTR_001623,CLI_000672,PROD_Épargne_02,Épargne,2024-12-16,2024-12-16,2028-11-25,383.8,85675.86,0,Actif,Virement,2026-02-15 18:34:21.332442
CTR_001624,CLI_000673,PROD_Épargne_01,Épargne,2024-09-05,2024-09-05,2026-08-26,252.88,28320.66,0,Actif,Prélèvement,2026-02-15 18:34:21.332965
CTR_001625,CLI_000673,PROD_Vie_02,Vie,2024-09-11,2024-09-11,2026-09-01,230.34,75831.95,0,Actif,Virement,2026-02-15 18:34:21.333103
CTR_001626,CLI_000674,PROD_Habitation_04,Habitation,2024-11-05,2024-11-05,2027-10-21,82.34,223776.15,300,Actif,Prélèvement,2026-02-15 18:34:21.333612
CTR_001627,CLI_000674,PROD_Épargne_02,Épargne,2023-04-25,2023-04-25,2027-04-04,230.01,17643.6,0,Actif,Carte,2026-02-15 18:34:21.333822
CTR_001628,CLI_000674,PROD_Auto_02,Auto,2023-09-14,2023-09-14,2024-09-08,102.7,24685.82,200,Résilié,Prélèvement,2026-02-15 18:34:21.333976
CTR_001629,CLI_000675,PROD_Auto_01,Auto,2023-04-05,2023-04-05,2025-03-25,88.82,38322.91,200,Résilié,Carte,2026-02-15 18:34:21.334465
CTR_001630,CLI_000675,PROD_Santé_05,Santé,2023-09-04,2023-09-04,2026-08-19,94.56,0.0,0,Actif,Prélèvement,2026-02-15 18:34:21.334639
CTR_001631,CLI_000675,PROD_Auto_01,Auto,2024-11-27,2024-11-27,2026-11-17,138.06,33311.36,300,Actif,Carte,2026-02-15 18:34:21.334826
CTR_001632,CLI_000676,PROD_Santé_04,Santé,2024-09-11,2024-09-11,2027-08-27,105.36,0.0,0,Actif,Prélèvement,2026-02-15 18:34:21.336107
CTR_001633,CLI_000676,PROD_Santé_03,Santé,2023-09-26,2023-09-26,2025-09-15,81.35,0.0,0,Actif,Carte,2026-02-15 18:34:21.337332
CTR_001634,CLI_000676,PROD_Habitation_05,Habitation,2024-11-23,2024-11-23,2029-10-28,87.32,180375.95,1000,Actif,Prélèvement,2026-02-15 18:34:21.337926
CTR_001635,CLI_000676,PROD_Auto_05,Auto,2023-06-14,2023-06-14,2024-06-08,59.88,11226.2,1000,Résilié,Carte,2026-02-15 18:34:21.338529
CTR_001636,CLI_000677,PROD_Habitation_04,Habitation,2024-07-20,2024-07-20,2029-06-24,63.27,86937.91,500,Actif,Carte,2026-02-15 18:34:21.340151
CTR_001637,CLI_000677,PROD_Auto_03,Auto,2023-09-07,2023-09-07,2027-08-17,39.9,19374.08,1000,Résilié,Virement,2026-02-15 18:34:21.340605
CTR_001638,CLI_000677,PROD_Santé_05,Santé,2023-11-25,2023-11-25,2027-11-04,126.78,0.0,0,Actif,Virement,2026-02-15 18:34:21.340848
CTR_001639,CLI_000677,PROD_Santé_04,Santé,2022-12-03,2022-12-03,2024-11-22,192.9,0.0,0,Actif,Prélèvement,2026-02-15 18:34:21.341211
CTR_001640,CLI_000678,PROD_Habitation_02,Habitation,2024-06-23,2024-06-23,2026-06-13,81.16,279696.46,500,Actif,Prélèvement,2026-02-15 18:34:21.341949
CTR_001641,CLI_000678,PROD_Vie_01,Vie,2024-05-03,2024-05-03,2025-04-28,322.29,269922.75,0,Actif,Prélèvement,2026-02-15 18:34:21.342116
CTR_001642,CLI_000679,PROD_Auto_01,Auto,2023-02-02,2023-02-02,2028-01-07,144.91,33596.69,500,Actif,Carte,2026-02-15 18:34:21.342636
CTR_001643,CLI_000679,PROD_Santé_05,Santé,2022-12-01,2022-12-01,2024-11-20,144.93,0.0,0,Actif,Prélèvement,2026-02-15 18:34:21.342763
CTR_001644,CLI_000679,PROD_Épargne_05,Épargne,2023-04-06,2023-04-06,2025-03-26,882.63,93477.75,0,Actif,Carte,2026-02-15 18:34:21.342894
CTR_001645,CLI_000680,PROD_Santé_03,Santé,2024-11-02,2024-11-02,2027-10-18,74.01,0.0,0,Actif,Carte,2026-02-15 18:34:21.343340
CTR_001646,CLI_000680,PROD_Épargne_01,Épargne,2024-12-19,2024-12-19,2029-11-23,267.24,26124.44,0,Actif,Prélèvement,2026-02-15 18:34:21.343497
CTR_001647,CLI_000681,PROD_Épargne_04,Épargne,2024-12-08,2024-12-08,2025-12-03,421.49,69852.82,0,Actif,Prélèvement,2026-02-15 18:34:21.344050
CTR_001648,CLI_000681,PROD_Auto_02,Auto,2024-11-30,2024-11-30,2025-11-25,87.89,36999.81,500,Actif,Carte,2026-02-15 18:34:21.344254
CTR_001649,CLI_000682,PROD_Habitation_02,Habitation,2024-06-29,2024-06-29,2025-06-24,54.04,190608.32,300,Actif,Prélèvement,2026-02-15 18:34:21.344701
CTR_001650,CLI_000682,PROD_Vie_03,Vie,2024-07-14,2024-07-14,2027-06-29,347.84,238083.98,0,Actif,Prélèvement,2026-02-15 18:34:21.344812
CTR_001651,CLI_000682,PROD_Habitation_05,Habitation,2024-02-19,2024-02-19,2025-02-13,43.35,234205.7,1000,Actif,Virement,2026-02-15 18:34:21.344917
CTR_001652,CLI_000682,PROD_Auto_05,Auto,2024-06-30,2024-06-30,2029-06-04,89.44,43884.84,200,Actif,Carte,2026-02-15 18:34:21.345017
CTR_001653,CLI_000683,PROD_Auto_05,Auto,2024-08-30,2024-08-30,2029-08-04,125.14,36602.41,1000,Actif,Carte,2026-02-15 18:34:21.345440
CTR_001654,CLI_000684,PROD_Vie_01,Vie,2023-10-03,2023-10-03,2028-09-06,461.68,375816.31,0,Actif,Prélèvement,2026-02-15 18:34:21.345970
CTR_001655,CLI_000684,PROD_Auto_01,Auto,2024-02-16,2024-02-16,2027-01-31,56.79,32447.47,1000,Actif,Carte,2026-02-15 18:34:21.346143
CTR_001656,CLI_000684,PROD_Habitation_04,Habitation,2024-04-26,2024-04-26,2027-04-11,27.33,91401.38,1000,Actif,Prélèvement,2026-02-15 18:34:21.346325
CTR_001657,CLI_000684,PROD_Habitation_04,Habitation,2023-09-15,2023-09-15,2028-08-19,25.76,293842.73,500,Actif,Carte,2026-02-15 18:34:21.346449
CTR_001658,CLI_000685,PROD_Épargne_03,Épargne,2024-06-26,2024-06-26,2026-06-16,469.58,43824.37,0,Actif,Carte,2026-02-15 18:34:21.346891
CTR_001659,CLI_000685,PROD_Habitation_05,Habitation,2024-05-11,2024-05-11,2027-04-26,68.53,148194.5,500,Actif,Virement,2026-02-15 18:34:21.347101
CTR_001660,CLI_000685,PROD_Santé_02,Santé,2024-09-21,2024-09-21,2029-08-26,73.21,0.0,0,Actif,Virement,2026-02-15 18:34:21.347305
CTR_001661,CLI_000685,PROD_Santé_01,Santé,2024-06-19,2024-06-19,2026-06-09,69.52,0.0,0,Actif,Prélèvement,2026-02-15 18:34:21.347509
CTR_001662,CLI_000686,PROD_Auto_01,Auto,2023-11-01,2023-11-01,2024-10-26,103.94,33847.72,300,Résilié,Prélèvement,2026-02-15 18:34:21.348315
CTR_001663,CLI_000687,PROD_Auto_01,Auto,2023-04-03,2023-04-03,2024-03-28,97.59,18360.66,500,Actif,Virement,2026-02-15 18:34:21.348866
CTR_001664,CLI_000687,PROD_Épargne_03,Épargne,2023-07-09,2023-07-09,2026-06-23,582.43,25765.26,0,Actif,Prélèvement,2026-02-15 18:34:21.349077
CTR_001665,CLI_000688,PROD_Vie_05,Vie,2024-12-05,2024-12-05,2027-11-20,351.93,324191.32,0,Actif,Virement,2026-02-15 18:34:21.349681
CTR_001666,CLI_000689,PROD_Auto_05,Auto,2023-10-28,2023-10-28,2026-10-12,116.3,20913.36,500,Actif,Virement,2026-02-15 18:34:21.350223
CTR_001667,CLI_000689,PROD_Vie_01,Vie,2024-02-21,2024-02-21,2027-02-05,200.77,143982.31,0,Actif,Prélèvement,2026-02-15 18:34:21.350428
CTR_001668,CLI_000689,PROD_Habitation_04,Habitation,2023-06-28,2023-06-28,2026-06-12,63.87,172984.67,500,Actif,Virement,2026-02-15 18:34:21.350628
CTR_001669,CLI_000689,PROD_Habitation_03,Habitation,2023-07-29,2023-07-29,2024-07-23,90.9,71258.33,300,Actif,Prélèvement,2026-02-15 18:34:21.350790
CTR_001670,CLI_000690,PROD_Santé_01,Santé,2024-04-22,2024-04-22,2027-04-07,146.63,0.0,0,Actif,Carte,2026-02-15 18:34:21.351323
CTR_001671,CLI_000691,PROD_Vie_01,Vie,2023-07-08,2023-07-08,2027-06-17,274.58,69590.38,0,Actif,Prélèvement,2026-02-15 18:34:21.351757
CTR_001672,CLI_000691,PROD_Vie_05,Vie,2022-10-04,2022-10-04,2025-09-18,259.55,397282.34,0,Actif,Prélèvement,2026-02-15 18:34:21.352698
CTR_001673,CLI_000691,PROD_Vie_02,Vie,2024-04-23,2024-04-23,2027-04-08,281.36,472126.4,0,Actif,Carte,2026-02-15 18:34:21.353187
CTR_001674,CLI_000691,PROD_Vie_04,Vie,2024-06-26,2024-06-26,2026-06-16,299.29,245912.67,0,Actif,Virement,2026-02-15 18:34:21.354230
CTR_001675,CLI_000692,PROD_Habitation_01,Habitation,2023-12-29,2023-12-29,2024-12-23,44.36,151737.32,1000,Actif,Virement,2026-02-15 18:34:21.355345
CTR_001676,CLI_000692,PROD_Auto_03,Auto,2023-04-23,2023-04-23,2026-04-07,132.85,42797.8,300,Actif,Carte,2026-02-15 18:34:21.355781
CTR_001677,CLI_000693,PROD_Santé_02,Santé,2023-09-06,2023-09-06,2025-08-26,145.0,0.0,0,Résilié,Virement,2026-02-15 18:34:21.356557
CTR_001678,CLI_000694,PROD_Auto_05,Auto,2023-03-29,2023-03-29,2025-03-18,34.64,19449.59,1000,Actif,Carte,2026-02-15 18:34:21.357361
CTR_001679,CLI_000694,PROD_Auto_03,Auto,2024-02-01,2024-02-01,2025-01-26,129.65,16066.92,200,Résilié,Carte,2026-02-15 18:34:21.357557
CTR_001680,CLI_000695,PROD_Vie_04,Vie,2024-10-19,2024-10-19,2029-09-23,210.39,95139.31,0,Actif,Prélèvement,2026-02-15 18:34:21.358264
CTR_001681,CLI_000696,PROD_Santé_02,Santé,2024-07-17,2024-07-17,2025-07-12,98.79,0.0,0,Actif,Prélèvement,2026-02-15 18:34:21.358886
CTR_001682,CLI_000697,PROD_Épargne_01,Épargne,2023-10-29,2023-10-29,2026-10-13,428.58,84546.51,0,Actif,Virement,2026-02-15 18:34:21.359448
CTR_001683,CLI_000697,PROD_Habitation_04,Habitation,2024-11-12,2024-11-12,2025-11-07,43.7,233375.1,1000,Actif,Prélèvement,2026-02-15 18:34:21.359667
CTR_001684,CLI_000697,PROD_Santé_01,Santé,2024-07-22,2024-07-22,2027-07-07,163.29,0.0,0,Actif,Prélèvement,2026-02-15 18:34:21.359856
CTR_001685,CLI_000697,PROD_Habitation_01,Habitation,2023-10-19,2023-10-19,2026-10-03,83.85,229312.29,500,Actif,Carte,2026-02-15 18:34:21.360028
CTR_001686,CLI_000698,PROD_Épargne_02,Épargne,2024-01-08,2024-01-08,2028-12-12,267.82,31334.01,0,Actif,Prélèvement,2026-02-15 18:34:21.360635
CTR_001687,CLI_000698,PROD_Vie_03,Vie,2024-01-01,2024-01-01,2025-12-21,101.48,349691.02,0,Actif,Prélèvement,2026-02-15 18:34:21.360752
CTR_001688,CLI_000698,PROD_Vie_01,Vie,2023-02-01,2023-02-01,2025-01-21,352.65,142581.97,0,Résilié,Virement,2026-02-15 18:34:21.360855
CTR_001689,CLI_000699,PROD_Santé_02,Santé,2024-12-17,2024-12-17,2028-11-26,171.37,0.0,0,Actif,Carte,2026-02-15 18:34:21.361351
CTR_001690,CLI_000699,PROD_Vie_03,Vie,2024-12-11,2024-12-11,2027-11-26,332.71,84696.89,0,Actif,Prélèvement,2026-02-15 18:34:21.361497
CTR_001691,CLI_000700,PROD_Épargne_02,Épargne,2024-09-18,2024-09-18,2027-09-03,821.7,87746.94,0,Actif,Prélèvement,2026-02-15 18:34:21.361857
CTR_001692,CLI_000700,PROD_Santé_02,Santé,2024-08-05,2024-08-05,2028-07-15,160.08,0.0,0,Actif,Virement,2026-02-15 18:34:21.361974
CTR_001693,CLI_000701,PROD_Épargne_01,Épargne,2024-11-15,2024-11-15,2027-10-31,464.45,33769.06,0,Résilié,Virement,2026-02-15 18:34:21.362484
CTR_001694,CLI_000701,PROD_Auto_04,Auto,2024-01-27,2024-01-27,2027-01-11,101.47,16706.77,500,Résilié,Prélèvement,2026-02-15 18:34:21.362639
CTR_001695,CLI_000701,PROD_Santé_02,Santé,2024-06-07,2024-06-07,2028-05-17,189.65,0.0,0,Résilié,Carte,2026-02-15 18:34:21.362766
CTR_001696,CLI_000702,PROD_Habitation_01,Habitation,2024-05-01,2024-05-01,2028-04-10,82.79,261324.65,500,Résilié,Prélèvement,2026-02-15 18:34:21.363177
CTR_001697,CLI_000702,PROD_Habitation_04,Habitation,2023-10-30,2023-10-30,2028-10-03,57.38,177935.74,500,Résilié,Prélèvement,2026-02-15 18:34:21.363324
CTR_001698,CLI_000702,PROD_Santé_02,Santé,2023-12-27,2023-12-27,2027-12-06,88.16,0.0,0,Actif,Carte,2026-02-15 18:34:21.363503
CTR_001699,CLI_000703,PROD_Vie_03,Vie,2024-01-01,2024-01-01,2028-12-05,386.37,189907.71,0,Résilié,Virement,2026-02-15 18:34:21.363974
CTR_001700,CLI_000703,PROD_Vie_05,Vie,2024-07-19,2024-07-19,2027-07-04,181.45,201464.3,0,Actif,Virement,2026-02-15 18:34:21.364214
CTR_001701,CLI_000703,PROD_Habitation_05,Habitation,2023-05-26,2023-05-26,2026-05-10,95.49,273894.15,500,Actif,Prélèvement,2026-02-15 18:34:21.364407
CTR_001702,CLI_000704,PROD_Santé_01,Santé,2024-05-27,2024-05-27,2026-05-17,189.46,0.0,0,Actif,Prélèvement,2026-02-15 18:34:21.364922
CTR_001703,CLI_000704,PROD_Santé_05,Santé,2022-12-22,2022-12-22,2023-12-17,146.81,0.0,0,Actif,Virement,2026-02-15 18:34:21.365075
CTR_001704,CLI_000705,PROD_Vie_01,Vie,2024-04-22,2024-04-22,2027-04-07,266.75,430390.53,0,Résilié,Carte,2026-02-15 18:34:21.365594
CTR_001705,CLI_000705,PROD_Vie_02,Vie,2024-04-13,2024-04-13,2029-03-18,111.19,191706.99,0,Résilié,Carte,2026-02-15 18:34:21.365786
CTR_001706,CLI_000705,PROD_Épargne_02,Épargne,2024-03-04,2024-03-04,2029-02-06,956.09,23251.7,0,Actif,Carte,2026-02-15 18:34:21.365979
CTR_001707,CLI_000705,PROD_Auto_02,Auto,2024-12-04,2024-12-04,2026-11-24,116.17,23335.02,500,Actif,Virement,2026-02-15 18:34:21.366205
CTR_001708,CLI_000706,PROD_Vie_01,Vie,2024-07-01,2024-07-01,2028-06-10,200.77,87182.83,0,Actif,Prélèvement,2026-02-15 18:34:21.366745
CTR_001709,CLI_000707,PROD_Santé_03,Santé,2024-08-08,2024-08-08,2028-07-18,167.73,0.0,0,Résilié,Carte,2026-02-15 18:34:21.367222
CTR_001710,CLI_000708,PROD_Habitation_05,Habitation,2024-10-14,2024-10-14,2029-09-18,63.67,276573.54,1000,Actif,Virement,2026-02-15 18:34:21.367554
CTR_001711,CLI_000708,PROD_Auto_04,Auto,2023-10-05,2023-10-05,2025-09-24,146.52,13510.95,500,Actif,Virement,2026-02-15 18:34:21.367663
CTR_001712,CLI_000708,PROD_Santé_03,Santé,2024-05-09,2024-05-09,2027-04-24,138.87,0.0,0,Actif,Virement,2026-02-15 18:34:21.367762
CTR_001713,CLI_000709,PROD_Auto_05,Auto,2023-02-18,2023-02-18,2025-02-07,90.5,31040.08,200,Actif,Virement,2026-02-15 18:34:21.368216
CTR_001714,CLI_000709,PROD_Auto_01,Auto,2023-01-09,2023-01-09,2026-12-19,60.2,46400.1,200,Actif,Prélèvement,2026-02-15 18:34:21.368420
CTR_001715,CLI_000710,PROD_Épargne_04,Épargne,2024-12-10,2024-12-10,2025-12-05,477.43,88749.39,0,Actif,Virement,2026-02-15 18:34:21.370568
CTR_001716,CLI_000710,PROD_Santé_04,Santé,2022-10-21,2022-10-21,2026-09-30,120.86,0.0,0,Actif,Virement,2026-02-15 18:34:21.371228
CTR_001717,CLI_000710,PROD_Auto_02,Auto,2022-09-26,2022-09-26,2026-09-05,128.14,22144.64,500,Actif,Virement,2026-02-15 18:34:21.372223
CTR_001718,CLI_000711,PROD_Auto_03,Auto,2024-04-01,2024-04-01,2025-03-27,119.7,37321.77,1000,Actif,Prélèvement,2026-02-15 18:34:21.374388
CTR_001719,CLI_000711,PROD_Vie_01,Vie,2024-03-30,2024-03-30,2028-03-09,232.15,292162.05,0,Actif,Virement,2026-02-15 18:34:21.374646
