prime_id,contrat_id,date_echeance,montant_prime,date_paiement,statut_paiement,loaded_at
PRM_00035548,CTR_003815,2023-12-26,21.7,2023-12-26,Payé,2026-02-15 18:34:35.976856
PRM_00035549,CTR_003815,2024-01-25,21.7,2024-02-13,Retard,2026-02-15 18:34:35.976883
PRM_00035550,CTR_003815,2024-02-24,21.7,2024-02-28,Payé,2026-02-15 18:34:35.976906
PRM_00035551,CTR_003815,2024-03-25,21.7,2024-03-29,Payé,2026-02-15 18:34:35.976927
PRM_00035552,CTR_003815,2024-04-24,21.7,2024-04-24,Payé,2026-02-15 18:34:35.976948
PRM_00035553,CTR_003815,2024-05-24,21.7,2024-05-28,Payé,2026-02-15 18:34:35.976969
PRM_00035554,CTR_003815,2024-06-23,21.7,2024-06-27,Payé,2026-02-15 18:34:35.976990
PRM_00035555,CTR_003815,2024-07-23,21.7,2024-07-25,Payé,2026-02-15 18:34:35.977031
PRM_00035556,CTR_003815,2024-08-22,21.7,2024-08-25,Payé,2026-02-15 18:34:35.977074
PRM_00035557,CTR_003815,2024-09-21,21.7,,Impayé,2026-02-15 18:34:35.977108
PRM_00035558,CTR_003815,2024-10-21,21.7,2024-10-31,Retard,2026-02-15 18:34:35.977152
PRM_00035559,CTR_003815,2024-11-20,21.7,2024-11-20,Payé,2026-02-15 18:34:35.977195
PRM_00035560,CTR_003815,2024-12-20,21.7,2024-12-20,Payé,2026-02-15 18:34:35.977229
PRM_00035561,CTR_003816,2024-04-29,62.98,2024-05-03,Payé,2026-02-15 18:34:35.977624
PRM_00035562,CTR_003816,2024-05-29,62.98,2024-06-02,Payé,2026-02-15 18:34:35.977676
PRM_00035563,CTR_003816,2024-06-28,62.98,2024-07-02,Payé,2026-02-15 18:34:35.977725
PRM_00035564,CTR_003816,2024-07-28,62.98,2024-07-28,Payé,2026-02-15 18:34:35.977770
PRM_00035565,CTR_003816,2024-08-27,62.98,2024-08-30,Payé,2026-02-15 18:34:35.977814
PRM_00035566,CTR_003816,2024-09-26,62.98,2024-09-26,Payé,2026-02-15 18:34:35.977855
PRM_00035567,CTR_003816,2024-10-26,62.98,2024-10-27,Payé,2026-02-15 18:34:35.977898
PRM_00035568,CTR_003816,2024-11-25,62.98,2024-11-30,Payé,2026-02-15 18:34:35.977945
PRM_00035569,CTR_003816,2024-12-25,62.98,2024-12-27,Payé,2026-02-15 18:34:35.977991
PRM_00035570,CTR_003817,2023-06-16,969.45,2023-06-16,Payé,2026-02-15 18:34:35.978384
PRM_00035571,CTR_003817,2023-07-16,969.45,2023-07-19,Payé,2026-02-15 18:34:35.978436
PRM_00035572,CTR_003817,2023-08-15,969.45,2023-08-16,Payé,2026-02-15 18:34:35.978482
PRM_00035573,CTR_003817,2023-09-14,969.45,2023-09-17,Payé,2026-02-15 18:34:35.978520
PRM_00035574,CTR_003817,2023-10-14,969.45,2023-10-16,Payé,2026-02-15 18:34:35.978560
PRM_00035575,CTR_003817,2023-11-13,969.45,2023-11-14,Payé,2026-02-15 18:34:35.978601
PRM_00035576,CTR_003817,2023-12-13,969.45,2023-12-14,Payé,2026-02-15 18:34:35.978636
PRM_00035577,CTR_003817,2024-01-12,969.45,2024-01-16,Payé,2026-02-15 18:34:35.978659
PRM_00035578,CTR_003817,2024-02-11,969.45,2024-02-13,Payé,2026-02-15 18:34:35.978681
PRM_00035579,CTR_003817,2024-03-12,969.45,2024-03-15,Payé,2026-02-15 18:34:35.978704
PRM_00035580,CTR_003817,2024-04-11,969.45,2024-04-13,Payé,2026-02-15 18:34:35.978746
PRM_00035581,CTR_003817,2024-05-11,969.45,2024-05-14,Payé,2026-02-15 18:34:35.978787
PRM_00035582,CTR_003817,2024-06-10,969.45,2024-06-10,Payé,2026-02-15 18:34:35.978824
PRM_00035583,CTR_003817,2024-07-10,969.45,2024-07-13,Payé,2026-02-15 18:34:35.978864
PRM_00035584,CTR_003817,2024-08-09,969.45,2024-08-14,Payé,2026-02-15 18:34:35.978905
PRM_00035585,CTR_003817,2024-09-08,969.45,2024-09-11,Payé,2026-02-15 18:34:35.978948
PRM_00035586,CTR_003817,2024-10-08,969.45,2024-10-12,Payé,2026-02-15 18:34:35.978984
PRM_00035587,CTR_003817,2024-11-07,969.45,2024-11-09,Payé,2026-02-15 18:34:35.979006
PRM_00035588,CTR_003817,2024-12-07,969.45,2024-12-08,Payé,2026-02-15 18:34:35.979029
PRM_00035589,CTR_003818,2023-03-14,262.06,2023-03-19,Payé,2026-02-15 18:34:35.979396
PRM_00035590,CTR_003818,2023-04-13,262.06,2023-04-16,Payé,2026-02-15 18:34:35.979421
PRM_00035591,CTR_003818,2023-05-13,262.06,2023-05-14,Payé,2026-02-15 18:34:35.979446
PRM_00035592,CTR_003818,2023-06-12,262.06,2023-06-14,Payé,2026-02-15 18:34:35.979486
PRM_00035593,CTR_003818,2023-07-12,262.06,2023-07-14,Payé,2026-02-15 18:34:35.979521
PRM_00035594,CTR_003818,2023-08-11,262.06,2023-08-16,Payé,2026-02-15 18:34:35.979558
PRM_00035595,CTR_003818,2023-09-10,262.06,2023-09-14,Payé,2026-02-15 18:34:35.979592
PRM_00035596,CTR_003818,2023-10-10,262.06,2023-10-15,Payé,2026-02-15 18:34:35.979625
PRM_00035597,CTR_003818,2023-11-09,262.06,2023-11-11,Payé,2026-02-15 18:34:35.979658
PRM_00035598,CTR_003818,2023-12-09,262.06,2023-12-12,Payé,2026-02-15 18:34:35.979692
PRM_00035599,CTR_003818,2024-01-08,262.06,2024-01-19,Retard,2026-02-15 18:34:35.979727
PRM_00035600,CTR_003818,2024-02-07,262.06,2024-02-08,Payé,2026-02-15 18:34:35.979761
PRM_00035601,CTR_003818,2024-03-08,262.06,2024-03-10,Payé,2026-02-15 18:34:35.979795
PRM_00035602,CTR_003818,2024-04-07,262.06,2024-04-08,Payé,2026-02-15 18:34:35.979830
PRM_00035603,CTR_003818,2024-05-07,262.06,2024-05-08,Payé,2026-02-15 18:34:35.979864
PRM_00035604,CTR_003818,2024-06-06,262.06,2024-06-11,Payé,2026-02-15 18:34:35.979898
PRM_00035605,CTR_003818,2024-07-06,262.06,2024-07-11,Payé,2026-02-15 18:34:35.979933
PRM_00035606,CTR_003818,2024-08-05,262.06,2024-08-06,Payé,2026-02-15 18:34:35.979964
PRM_00035607,CTR_003818,2024-09-04,262.06,2024-09-05,Payé,2026-02-15 18:34:35.979998
PRM_00035608,CTR_003818,2024-10-04,262.06,2024-10-07,Payé,2026-02-15 18:34:35.980033
PRM_00035609,CTR_003818,2024-11-03,262.06,2024-11-04,Payé,2026-02-15 18:34:35.980069
PRM_00035610,CTR_003818,2024-12-03,262.06,2024-12-06,Payé,2026-02-15 18:34:35.980105
PRM_00035611,CTR_003819,2023-11-01,182.0,2023-11-06,Payé,2026-02-15 18:34:35.980502
PRM_00035612,CTR_003819,2023-12-01,182.0,2023-12-03,Payé,2026-02-15 18:34:35.980543
PRM_00035613,CTR_003819,2023-12-31,182.0,2024-01-02,Payé,2026-02-15 18:34:35.980578
PRM_00035614,CTR_003819,2024-01-30,182.0,2024-02-02,Payé,2026-02-15 18:34:35.980614
PRM_00035615,CTR_003819,2024-02-29,182.0,2024-03-08,Retard,2026-02-15 18:34:35.980651
PRM_00035616,CTR_003819,2024-03-30,182.0,2024-04-03,Payé,2026-02-15 18:34:35.980688
PRM_00035617,CTR_003819,2024-04-29,182.0,2024-04-30,Payé,2026-02-15 18:34:35.980723
PRM_00035618,CTR_003819,2024-05-29,182.0,2024-06-03,Payé,2026-02-15 18:34:35.980758
PRM_00035619,CTR_003819,2024-06-28,182.0,2024-06-29,Payé,2026-02-15 18:34:35.980794
PRM_00035620,CTR_003819,2024-07-28,182.0,2024-08-02,Payé,2026-02-15 18:34:35.980829
PRM_00035621,CTR_003819,2024-08-27,182.0,2024-09-15,Retard,2026-02-15 18:34:35.980865
PRM_00035622,CTR_003819,2024-09-26,182.0,2024-09-29,Payé,2026-02-15 18:34:35.980902
PRM_00035623,CTR_003819,2024-10-26,182.0,2024-10-27,Payé,2026-02-15 18:34:35.980937
PRM_00035624,CTR_003819,2024-11-25,182.0,2024-11-25,Payé,2026-02-15 18:34:35.980971
PRM_00035625,CTR_003819,2024-12-25,182.0,2024-12-28,Payé,2026-02-15 18:34:35.981009
PRM_00035626,CTR_003820,2024-01-30,74.3,2024-02-03,Payé,2026-02-15 18:34:35.981421
PRM_00035627,CTR_003820,2024-02-29,74.3,2024-03-03,Payé,2026-02-15 18:34:35.981461
PRM_00035628,CTR_003820,2024-03-30,74.3,2024-03-31,Payé,2026-02-15 18:34:35.981495
PRM_00035629,CTR_003820,2024-04-29,74.3,2024-05-03,Payé,2026-02-15 18:34:35.981529
PRM_00035630,CTR_003820,2024-05-29,74.3,2024-06-03,Payé,2026-02-15 18:34:35.981563
PRM_00035631,CTR_003820,2024-06-28,74.3,2024-07-27,Retard,2026-02-15 18:34:35.981598
PRM_00035632,CTR_003820,2024-07-28,74.3,2024-07-31,Payé,2026-02-15 18:34:35.981633
PRM_00035633,CTR_003820,2024-08-27,74.3,2024-08-27,Payé,2026-02-15 18:34:35.981665
PRM_00035634,CTR_003820,2024-09-26,74.3,2024-09-26,Payé,2026-02-15 18:34:35.981699
PRM_00035635,CTR_003820,2024-10-26,74.3,2024-10-29,Payé,2026-02-15 18:34:35.981731
PRM_00035636,CTR_003820,2024-11-25,74.3,2024-11-26,Payé,2026-02-15 18:34:35.981765
PRM_00035637,CTR_003820,2024-12-25,74.3,2024-12-28,Payé,2026-02-15 18:34:35.981798
PRM_00035638,CTR_003821,2023-06-18,51.61,2023-06-20,Payé,2026-02-15 18:34:35.982132
PRM_00035639,CTR_003821,2023-07-18,51.61,2023-07-20,Payé,2026-02-15 18:34:35.982181
PRM_00035640,CTR_003821,2023-08-17,51.61,2023-08-18,Payé,2026-02-15 18:34:35.982222
PRM_00035641,CTR_003821,2023-09-16,51.61,2023-09-21,Payé,2026-02-15 18:34:35.982262
PRM_00035642,CTR_003821,2023-10-16,51.61,2023-11-04,Retard,2026-02-15 18:34:35.982306
PRM_00035643,CTR_003821,2023-11-15,51.61,2023-11-17,Payé,2026-02-15 18:34:35.982347
PRM_00035644,CTR_003821,2023-12-15,51.61,2023-12-16,Payé,2026-02-15 18:34:35.982387
PRM_00035645,CTR_003821,2024-01-14,51.61,2024-01-19,Payé,2026-02-15 18:34:35.982429
PRM_00035646,CTR_003821,2024-02-13,51.61,2024-02-15,Payé,2026-02-15 18:34:35.982472
PRM_00035647,CTR_003821,2024-03-14,51.61,2024-03-27,Retard,2026-02-15 18:34:35.982515
PRM_00035648,CTR_003821,2024-04-13,51.61,2024-04-13,Payé,2026-02-15 18:34:35.982557
PRM_00035649,CTR_003821,2024-05-13,51.61,2024-05-13,Payé,2026-02-15 18:34:35.982597
PRM_00035650,CTR_003821,2024-06-12,51.61,2024-06-14,Payé,2026-02-15 18:34:35.982639
PRM_00035651,CTR_003821,2024-07-12,51.61,2024-07-12,Payé,2026-02-15 18:34:35.982680
PRM_00035652,CTR_003821,2024-08-11,51.61,2024-08-11,Payé,2026-02-15 18:34:35.982719
PRM_00035653,CTR_003821,2024-09-10,51.61,2024-09-12,Payé,2026-02-15 18:34:35.982761
PRM_00035654,CTR_003821,2024-10-10,51.61,2024-10-13,Payé,2026-02-15 18:34:35.982804
PRM_00035655,CTR_003821,2024-11-09,51.61,2024-11-09,Payé,2026-02-15 18:34:35.982844
PRM_00035656,CTR_003821,2024-12-09,51.61,2024-12-09,Payé,2026-02-15 18:34:35.982884
PRM_00035657,CTR_003822,2024-09-14,93.41,2024-09-16,Payé,2026-02-15 18:34:35.983307
PRM_00035658,CTR_003822,2024-10-14,93.41,2024-10-18,Payé,2026-02-15 18:34:35.983387
PRM_00035659,CTR_003822,2024-11-13,93.41,2024-12-02,Retard,2026-02-15 18:34:35.983436
PRM_00035660,CTR_003822,2024-12-13,93.41,2024-12-13,Payé,2026-02-15 18:34:35.983491
PRM_00035661,CTR_003823,2023-03-25,144.35,2023-03-29,Payé,2026-02-15 18:34:35.983901
PRM_00035662,CTR_003823,2023-04-24,144.35,2023-04-27,Payé,2026-02-15 18:34:35.983941
PRM_00035663,CTR_003823,2023-05-24,144.35,2023-05-28,Payé,2026-02-15 18:34:35.983979
PRM_00035664,CTR_003823,2023-06-23,144.35,2023-06-25,Payé,2026-02-15 18:34:35.984018
PRM_00035665,CTR_003823,2023-07-23,144.35,2023-07-24,Payé,2026-02-15 18:34:35.984058
PRM_00035666,CTR_003823,2023-08-22,144.35,2023-08-23,Payé,2026-02-15 18:34:35.984097
PRM_00035667,CTR_003823,2023-09-21,144.35,2023-09-25,Payé,2026-02-15 18:34:35.984136
PRM_00035668,CTR_003823,2023-10-21,144.35,2023-10-25,Payé,2026-02-15 18:34:35.984175
PRM_00035669,CTR_003823,2023-11-20,144.35,2023-11-21,Payé,2026-02-15 18:34:35.984212
PRM_00035670,CTR_003823,2023-12-20,144.35,2023-12-21,Payé,2026-02-15 18:34:35.984249
PRM_00035671,CTR_003823,2024-01-19,144.35,2024-01-21,Payé,2026-02-15 18:34:35.984287
PRM_00035672,CTR_003823,2024-02-18,144.35,2024-02-18,Payé,2026-02-15 18:34:35.984326
PRM_00035673,CTR_003823,2024-03-19,144.35,2024-03-24,Payé,2026-02-15 18:34:35.984365
PRM_00035674,CTR_003823,2024-04-18,144.35,2024-04-21,Payé,2026-02-15 18:34:35.984404
PRM_00035675,CTR_003823,2024-05-18,144.35,2024-05-20,Payé,2026-02-15 18:34:35.984441
PRM_00035676,CTR_003823,2024-06-17,144.35,2024-06-21,Payé,2026-02-15 18:34:35.984478
PRM_00035677,CTR_003823,2024-07-17,144.35,2024-07-18,Payé,2026-02-15 18:34:35.984516
PRM_00035678,CTR_003823,2024-08-16,144.35,2024-08-20,Payé,2026-02-15 18:34:35.984553
PRM_00035679,CTR_003823,2024-09-15,144.35,2024-10-02,Retard,2026-02-15 18:34:35.984591
PRM_00035680,CTR_003823,2024-10-15,144.35,2024-10-16,Payé,2026-02-15 18:34:35.984628
PRM_00035681,CTR_003823,2024-11-14,144.35,2024-11-17,Payé,2026-02-15 18:34:35.984666
PRM_00035682,CTR_003823,2024-12-14,144.35,2024-12-17,Payé,2026-02-15 18:34:35.984703
PRM_00035683,CTR_003824,2023-05-18,628.54,2023-05-18,Payé,2026-02-15 18:34:35.985516
PRM_00035684,CTR_003824,2023-06-17,628.54,2023-06-19,Payé,2026-02-15 18:34:35.985704
PRM_00035685,CTR_003824,2023-07-17,628.54,2023-07-19,Payé,2026-02-15 18:34:35.985759
PRM_00035686,CTR_003824,2023-08-16,628.54,2023-09-14,Retard,2026-02-15 18:34:35.985800
PRM_00035687,CTR_003824,2023-09-15,628.54,2023-09-18,Payé,2026-02-15 18:34:35.985834
PRM_00035688,CTR_003824,2023-10-15,628.54,2023-10-17,Payé,2026-02-15 18:34:35.985869
PRM_00035689,CTR_003824,2023-11-14,628.54,2023-11-16,Payé,2026-02-15 18:34:35.985904
PRM_00035690,CTR_003824,2023-12-14,628.54,2023-12-17,Payé,2026-02-15 18:34:35.985944
PRM_00035691,CTR_003824,2024-01-13,628.54,2024-01-17,Payé,2026-02-15 18:34:35.985980
PRM_00035692,CTR_003824,2024-02-12,628.54,2024-02-12,Payé,2026-02-15 18:34:35.986021
PRM_00035693,CTR_003824,2024-03-13,628.54,2024-03-15,Payé,2026-02-15 18:34:35.986184
PRM_00035694,CTR_003824,2024-04-12,628.54,2024-04-14,Payé,2026-02-15 18:34:35.986748
PRM_00035695,CTR_003824,2024-05-12,628.54,2024-05-14,Payé,2026-02-15 18:34:35.987008
PRM_00035696,CTR_003824,2024-06-11,628.54,2024-06-14,Payé,2026-02-15 18:34:35.987082
PRM_00035697,CTR_003824,2024-07-11,628.54,2024-07-12,Payé,2026-02-15 18:34:35.987128
PRM_00035698,CTR_003824,2024-08-10,628.54,2024-08-14,Payé,2026-02-15 18:34:35.987349
PRM_00035699,CTR_003824,2024-09-09,628.54,2024-09-10,Payé,2026-02-15 18:34:35.987720
PRM_00035700,CTR_003824,2024-10-09,628.54,2024-10-11,Payé,2026-02-15 18:34:35.987840
PRM_00035701,CTR_003824,2024-11-08,628.54,2024-11-10,Payé,2026-02-15 18:34:35.987893
PRM_00035702,CTR_003824,2024-12-08,628.54,2024-12-10,Payé,2026-02-15 18:34:35.987936
PRM_00035703,CTR_003825,2024-03-29,210.7,2024-04-02,Payé,2026-02-15 18:34:35.988691
PRM_00035704,CTR_003825,2024-04-28,210.7,2024-05-03,Payé,2026-02-15 18:34:35.988741
PRM_00035705,CTR_003825,2024-05-28,210.7,2024-05-31,Payé,2026-02-15 18:34:35.988790
PRM_00035706,CTR_003825,2024-06-27,210.7,2024-06-30,Payé,2026-02-15 18:34:35.988835
PRM_00035707,CTR_003825,2024-07-27,210.7,2024-07-29,Payé,2026-02-15 18:34:35.988876
PRM_00035708,CTR_003825,2024-08-26,210.7,2024-08-26,Payé,2026-02-15 18:34:35.988913
PRM_00035709,CTR_003825,2024-09-25,210.7,2024-09-26,Payé,2026-02-15 18:34:35.988956
PRM_00035710,CTR_003825,2024-10-25,210.7,2024-10-25,Payé,2026-02-15 18:34:35.988995
PRM_00035711,CTR_003825,2024-11-24,210.7,2024-11-26,Payé,2026-02-15 18:34:35.989036
PRM_00035712,CTR_003825,2024-12-24,210.7,2024-12-28,Payé,2026-02-15 18:34:35.989073
PRM_00035713,CTR_003826,2022-11-25,148.55,2022-11-27,Payé,2026-02-15 18:34:35.989488
PRM_00035714,CTR_003826,2022-12-25,148.55,2022-12-28,Payé,2026-02-15 18:34:35.989515
PRM_00035715,CTR_003826,2023-01-24,148.55,2023-01-27,Payé,2026-02-15 18:34:35.989537
PRM_00035716,CTR_003826,2023-02-23,148.55,2023-02-23,Payé,2026-02-15 18:34:35.989560
PRM_00035717,CTR_003826,2023-03-25,148.55,2023-03-28,Payé,2026-02-15 18:34:35.989583
PRM_00035718,CTR_003826,2023-04-24,148.55,2023-04-26,Payé,2026-02-15 18:34:35.989604
PRM_00035719,CTR_003826,2023-05-24,148.55,2023-05-26,Payé,2026-02-15 18:34:35.989625
PRM_00035720,CTR_003826,2023-06-23,148.55,2023-06-27,Payé,2026-02-15 18:34:35.989647
PRM_00035721,CTR_003826,2023-07-23,148.55,2023-07-26,Payé,2026-02-15 18:34:35.989668
PRM_00035722,CTR_003826,2023-08-22,148.55,2023-08-23,Payé,2026-02-15 18:34:35.989689
PRM_00035723,CTR_003826,2023-09-21,148.55,2023-10-17,Retard,2026-02-15 18:34:35.989711
PRM_00035724,CTR_003826,2023-10-21,148.55,2023-10-22,Payé,2026-02-15 18:34:35.989733
PRM_00035725,CTR_003826,2023-11-20,148.55,2023-11-25,Payé,2026-02-15 18:34:35.989754
PRM_00035726,CTR_003826,2023-12-20,148.55,2023-12-22,Payé,2026-02-15 18:34:35.989780
PRM_00035727,CTR_003826,2024-01-19,148.55,2024-01-19,Payé,2026-02-15 18:34:35.989823
PRM_00035728,CTR_003826,2024-02-18,148.55,2024-02-18,Payé,2026-02-15 18:34:35.989867
PRM_00035729,CTR_003826,2024-03-19,148.55,2024-03-22,Payé,2026-02-15 18:34:35.989910
PRM_00035730,CTR_003826,2024-04-18,148.55,2024-04-19,Payé,2026-02-15 18:34:35.990078
PRM_00035731,CTR_003826,2024-05-18,148.55,2024-05-23,Payé,2026-02-15 18:34:35.990148
PRM_00035732,CTR_003826,2024-06-17,148.55,2024-06-22,Payé,2026-02-15 18:34:35.990181
PRM_00035733,CTR_003826,2024-07-17,148.55,2024-07-20,Payé,2026-02-15 18:34:35.990224
PRM_00035734,CTR_003826,2024-08-16,148.55,2024-08-16,Payé,2026-02-15 18:34:35.990269
PRM_00035735,CTR_003826,2024-09-15,148.55,2024-09-20,Payé,2026-02-15 18:34:35.990315
PRM_00035736,CTR_003826,2024-10-15,148.55,2024-10-30,Retard,2026-02-15 18:34:35.990356
PRM_00035737,CTR_003826,2024-11-14,148.55,2024-12-09,Retard,2026-02-15 18:34:35.990397
PRM_00035738,CTR_003826,2024-12-14,148.55,2024-12-15,Payé,2026-02-15 18:34:35.990439
PRM_00035739,CTR_003827,2024-12-22,72.88,2024-12-27,Payé,2026-02-15 18:34:35.990943
PRM_00035740,CTR_003828,2024-07-08,128.77,2024-07-11,Payé,2026-02-15 18:34:35.991297
PRM_00035741,CTR_003828,2024-08-07,128.77,2024-08-08,Payé,2026-02-15 18:34:35.991324
PRM_00035742,CTR_003828,2024-09-06,128.77,2024-09-11,Payé,2026-02-15 18:34:35.991346
PRM_00035743,CTR_003828,2024-10-06,128.77,2024-10-31,Retard,2026-02-15 18:34:35.991369
PRM_00035744,CTR_003828,2024-11-05,128.77,2024-11-20,Retard,2026-02-15 18:34:35.991391
PRM_00035745,CTR_003828,2024-12-05,128.77,2024-12-10,Payé,2026-02-15 18:34:35.991412
PRM_00035746,CTR_003829,2024-07-26,51.67,2024-07-27,Payé,2026-02-15 18:34:35.991707
PRM_00035747,CTR_003829,2024-08-25,51.67,2024-08-26,Payé,2026-02-15 18:34:35.991770
PRM_00035748,CTR_003829,2024-09-24,51.67,2024-09-28,Payé,2026-02-15 18:34:35.991819
PRM_00035749,CTR_003829,2024-10-24,51.67,2024-10-28,Payé,2026-02-15 18:34:35.991863
PRM_00035750,CTR_003829,2024-11-23,51.67,2024-11-24,Payé,2026-02-15 18:34:35.991906
PRM_00035751,CTR_003829,2024-12-23,51.67,2024-12-25,Payé,2026-02-15 18:34:35.991949
PRM_00035752,CTR_003830,2024-10-23,641.18,2024-10-23,Payé,2026-02-15 18:34:35.992263
PRM_00035753,CTR_003830,2024-11-22,641.18,2024-11-24,Payé,2026-02-15 18:34:35.992290
PRM_00035754,CTR_003830,2024-12-22,641.18,2025-01-14,Retard,2026-02-15 18:34:35.992312
PRM_00035755,CTR_003831,2024-10-29,79.56,2024-11-28,Retard,2026-02-15 18:34:35.992630
PRM_00035756,CTR_003831,2024-11-28,79.56,2024-12-07,Retard,2026-02-15 18:34:35.992679
PRM_00035757,CTR_003831,2024-12-28,79.56,2025-01-02,Payé,2026-02-15 18:34:35.992722
PRM_00035758,CTR_003832,2024-10-23,70.5,2024-10-25,Payé,2026-02-15 18:34:35.993054
PRM_00035759,CTR_003832,2024-11-22,70.5,2024-11-22,Payé,2026-02-15 18:34:35.993102
PRM_00035760,CTR_003832,2024-12-22,70.5,2024-12-29,Retard,2026-02-15 18:34:35.993137
PRM_00035761,CTR_003833,2024-11-01,65.57,2024-11-06,Payé,2026-02-15 18:34:35.993422
PRM_00035762,CTR_003833,2024-12-01,65.57,2024-12-01,Payé,2026-02-15 18:34:35.993460
PRM_00035763,CTR_003833,2024-12-31,65.57,2025-01-01,Payé,2026-02-15 18:34:35.993493
PRM_00035764,CTR_003834,2024-11-08,90.52,2024-11-10,Payé,2026-02-15 18:34:35.993796
PRM_00035765,CTR_003834,2024-12-08,90.52,2024-12-12,Payé,2026-02-15 18:34:35.993836
PRM_00035766,CTR_003835,2024-08-21,613.14,2024-08-25,Payé,2026-02-15 18:34:35.994136
PRM_00035767,CTR_003835,2024-09-20,613.14,2024-10-13,Retard,2026-02-15 18:34:35.994179
PRM_00035768,CTR_003835,2024-10-20,613.14,2024-10-25,Payé,2026-02-15 18:34:35.994216
PRM_00035769,CTR_003835,2024-11-19,613.14,2024-11-19,Payé,2026-02-15 18:34:35.994253
PRM_00035770,CTR_003835,2024-12-19,613.14,2024-12-20,Payé,2026-02-15 18:34:35.994290
PRM_00035771,CTR_003836,2024-10-02,275.51,2024-10-04,Payé,2026-02-15 18:34:35.994568
PRM_00035772,CTR_003836,2024-11-01,275.51,2024-11-05,Payé,2026-02-15 18:34:35.994609
PRM_00035773,CTR_003836,2024-12-01,275.51,2024-12-06,Payé,2026-02-15 18:34:35.994646
PRM_00035774,CTR_003836,2024-12-31,275.51,2025-01-01,Payé,2026-02-15 18:34:35.994681
PRM_00035775,CTR_003837,2024-09-26,98.1,2024-09-29,Payé,2026-02-15 18:34:35.994970
PRM_00035776,CTR_003837,2024-10-26,98.1,2024-10-27,Payé,2026-02-15 18:34:35.995006
PRM_00035777,CTR_003837,2024-11-25,98.1,2024-11-25,Payé,2026-02-15 18:34:35.995043
PRM_00035778,CTR_003837,2024-12-25,98.1,2024-12-30,Payé,2026-02-15 18:34:35.995082
PRM_00035779,CTR_003838,2024-04-23,111.75,2024-04-28,Payé,2026-02-15 18:34:35.995367
PRM_00035780,CTR_003838,2024-05-23,111.75,2024-05-28,Payé,2026-02-15 18:34:35.995409
PRM_00035781,CTR_003838,2024-06-22,111.75,2024-06-24,Payé,2026-02-15 18:34:35.995448
PRM_00035782,CTR_003838,2024-07-22,111.75,2024-07-22,Payé,2026-02-15 18:34:35.995486
PRM_00035783,CTR_003838,2024-08-21,111.75,2024-08-22,Payé,2026-02-15 18:34:35.995525
PRM_00035784,CTR_003838,2024-09-20,111.75,2024-09-24,Payé,2026-02-15 18:34:35.995562
PRM_00035785,CTR_003838,2024-10-20,111.75,2024-10-21,Payé,2026-02-15 18:34:35.995598
PRM_00035786,CTR_003838,2024-11-19,111.75,2024-11-20,Payé,2026-02-15 18:34:35.995635
PRM_00035787,CTR_003838,2024-12-19,111.75,2024-12-22,Payé,2026-02-15 18:34:35.995673
PRM_00035788,CTR_003839,2024-07-20,63.25,2024-07-25,Payé,2026-02-15 18:34:35.996005
PRM_00035789,CTR_003839,2024-08-19,63.25,2024-08-21,Payé,2026-02-15 18:34:35.996051
PRM_00035790,CTR_003839,2024-09-18,63.25,2024-09-23,Payé,2026-02-15 18:34:35.996089
PRM_00035791,CTR_003839,2024-10-18,63.25,2024-10-20,Payé,2026-02-15 18:34:35.996125
PRM_00035792,CTR_003839,2024-11-17,63.25,2024-12-10,Retard,2026-02-15 18:34:35.996169
PRM_00035793,CTR_003839,2024-12-17,63.25,2024-12-27,Retard,2026-02-15 18:34:35.996210
PRM_00035794,CTR_003840,2024-10-10,37.25,2024-10-12,Payé,2026-02-15 18:34:35.996545
PRM_00035795,CTR_003840,2024-11-09,37.25,2024-11-14,Payé,2026-02-15 18:34:35.996593
PRM_00035796,CTR_003840,2024-12-09,37.25,2024-12-10,Payé,2026-02-15 18:34:35.996640
PRM_00035797,CTR_003841,2024-01-23,96.8,2024-01-25,Payé,2026-02-15 18:34:35.996945
PRM_00035798,CTR_003841,2024-02-22,96.8,2024-02-22,Payé,2026-02-15 18:34:35.996995
PRM_00035799,CTR_003841,2024-03-23,96.8,2024-03-23,Payé,2026-02-15 18:34:35.997038
PRM_00035800,CTR_003841,2024-04-22,96.8,2024-04-24,Payé,2026-02-15 18:34:35.997082
PRM_00035801,CTR_003841,2024-05-22,96.8,2024-05-23,Payé,2026-02-15 18:34:35.997124
PRM_00035802,CTR_003841,2024-06-21,96.8,2024-06-25,Payé,2026-02-15 18:34:35.997166
PRM_00035803,CTR_003841,2024-07-21,96.8,2024-07-23,Payé,2026-02-15 18:34:35.997210
PRM_00035804,CTR_003841,2024-08-20,96.8,2024-09-11,Retard,2026-02-15 18:34:35.997254
PRM_00035805,CTR_003841,2024-09-19,96.8,2024-09-19,Payé,2026-02-15 18:34:35.997296
PRM_00035806,CTR_003841,2024-10-19,96.8,2024-11-14,Retard,2026-02-15 18:34:35.997339
PRM_00035807,CTR_003841,2024-11-18,96.8,2024-11-18,Payé,2026-02-15 18:34:35.997381
PRM_00035808,CTR_003841,2024-12-18,96.8,2024-12-21,Payé,2026-02-15 18:34:35.997424
PRM_00035809,CTR_003842,2024-11-29,64.47,2024-12-08,Retard,2026-02-15 18:34:35.997753
PRM_00035810,CTR_003842,2024-12-29,64.47,2025-01-01,Payé,2026-02-15 18:34:35.997837
